,index,architecture,theta1,theta2,k1,k2,loss
0,0,No Control,4.445,4.445,0.001,0.001,1.074324903638172
0,0,No Control,4.445,5.556,0.001,0.001,1.074324903638172
0,0,No Control,4.445,6.667000000000001,0.001,0.001,1.074324903638172
0,0,No Control,4.445,7.7780000000000005,0.001,0.001,1.074324903638172
0,0,No Control,4.445,8.889,0.001,0.001,1.074324903638172
0,0,No Control,4.445,10.0,0.001,0.001,1.074324903638172
0,0,No Control,5.556,0.001,0.001,0.001,1.074324903638172
0,0,No Control,5.556,1.1119999999999999,0.001,0.001,1.074324903638172
0,0,No Control,5.556,2.223,0.001,0.001,1.074324903638172
0,0,No Control,5.556,3.334,0.001,0.001,1.074324903638172
0,0,No Control,5.556,4.445,0.001,0.001,1.074324903638172
0,0,No Control,5.556,5.556,0.001,0.001,1.074324903638172
0,0,No Control,5.556,6.667000000000001,0.001,0.001,1.074324903638172
0,0,No Control,5.556,7.7780000000000005,0.001,0.001,1.074324903638172
0,0,No Control,5.556,8.889,0.001,0.001,1.074324903638172
0,0,No Control,5.556,10.0,0.001,0.001,1.074324903638172
0,0,No Control,6.667000000000001,0.001,0.001,0.001,1.074324903638172
0,0,No Control,6.667000000000001,1.1119999999999999,0.001,0.001,1.074324903638172
0,0,No Control,6.667000000000001,2.223,0.001,0.001,1.074324903638172
0,0,No Control,6.667000000000001,3.334,0.001,0.001,1.074324903638172
0,0,No Control,6.667000000000001,4.445,0.001,0.001,1.074324903638172
0,0,No Control,6.667000000000001,5.556,0.001,0.001,1.074324903638172
0,0,No Control,6.667000000000001,6.667000000000001,0.001,0.001,1.074324903638172
0,0,No Control,6.667000000000001,7.7780000000000005,0.001,0.001,1.074324903638172
0,0,No Control,6.667000000000001,8.889,0.001,0.001,1.074324903638172
0,0,No Control,6.667000000000001,10.0,0.001,0.001,1.074324903638172
0,0,No Control,7.7780000000000005,0.001,0.001,0.001,1.074324903638172
0,0,No Control,7.7780000000000005,1.1119999999999999,0.001,0.001,1.074324903638172
0,0,No Control,7.7780000000000005,2.223,0.001,0.001,1.074324903638172
0,0,No Control,7.7780000000000005,3.334,0.001,0.001,1.074324903638172
0,0,No Control,7.7780000000000005,4.445,0.001,0.001,1.074324903638172
0,0,No Control,7.7780000000000005,5.556,0.001,0.001,1.074324903638172
0,0,No Control,7.7780000000000005,6.667000000000001,0.001,0.001,1.074324903638172
0,0,No Control,7.7780000000000005,7.7780000000000005,0.001,0.001,1.074324903638172
0,0,No Control,7.7780000000000005,8.889,0.001,0.001,1.074324903638172
0,0,No Control,7.7780000000000005,10.0,0.001,0.001,1.074324903638172
0,0,No Control,8.889,0.001,0.001,0.001,1.074324903638172
0,0,No Control,8.889,1.1119999999999999,0.001,0.001,1.074324903638172
0,0,No Control,8.889,2.223,0.001,0.001,1.074324903638172
0,0,No Control,8.889,3.334,0.001,0.001,1.074324903638172
0,0,No Control,8.889,4.445,0.001,0.001,1.074324903638172
0,0,No Control,8.889,5.556,0.001,0.001,1.074324903638172
0,0,No Control,8.889,6.667000000000001,0.001,0.001,1.074324903638172
0,0,No Control,8.889,7.7780000000000005,0.001,0.001,1.074324903638172
0,0,No Control,8.889,8.889,0.001,0.001,1.074324903638172
0,0,No Control,8.889,10.0,0.001,0.001,1.074324903638172
0,0,No Control,10.0,0.001,0.001,0.001,1.074324903638172
0,0,No Control,10.0,1.1119999999999999,0.001,0.001,1.074324903638172
0,0,No Control,10.0,2.223,0.001,0.001,1.074324903638172
0,0,No Control,10.0,3.334,0.001,0.001,1.074324903638172
0,0,No Control,10.0,4.445,0.001,0.001,1.074324903638172
0,0,No Control,10.0,5.556,0.001,0.001,1.074324903638172
0,0,No Control,10.0,6.667000000000001,0.001,0.001,1.074324903638172
0,0,No Control,10.0,7.7780000000000005,0.001,0.001,1.074324903638172
0,0,No Control,10.0,8.889,0.001,0.001,1.074324903638172
0,0,No Control,10.0,10.0,0.001,0.001,1.074324903638172
0,0,Dual Control,0.001,0.001,1e-07,1e-07,0.5000371859007158
0,0,Dual Control,0.001,1.1119999999999999,1e-07,1e-07,0.500000112347272
0,0,Dual Control,0.001,2.223,1e-07,1e-07,0.5000000932529995
0,0,Dual Control,0.001,3.334,1e-07,1e-07,0.5000000897943074
0,0,Dual Control,0.001,4.445,1e-07,1e-07,0.5000000885897345
0,0,Dual Control,0.001,5.556,1e-07,1e-07,0.5000000880332139
0,0,Dual Control,0.001,6.667000000000001,1e-07,1e-07,0.5000000877311735
0,0,Dual Control,0.001,7.7780000000000005,1e-07,1e-07,0.5000000875491262
0,0,Dual Control,0.001,8.889,1e-07,1e-07,0.500000087431018
0,0,Dual Control,0.001,10.0,1e-07,1e-07,0.5000000873500585
0,0,Dual Control,1.1119999999999999,0.001,1e-07,1e-07,0.49911561634174867
0,0,Dual Control,1.1119999999999999,1.1119999999999999,1e-07,1e-07,0.4992682333961341
0,0,Dual Control,1.1119999999999999,2.223,1e-07,1e-07,0.4994554974260189
0,0,Dual Control,1.1119999999999999,3.334,1e-07,1e-07,0.4995915464751523
0,0,Dual Control,1.1119999999999999,4.445,1e-07,1e-07,0.499686460812848
0,0,Dual Control,1.1119999999999999,5.556,1e-07,1e-07,0.49975408438060964
0,0,Dual Control,1.1119999999999999,6.667000000000001,1e-07,1e-07,0.4998035268447656
0,0,Dual Control,1.1119999999999999,7.7780000000000005,1e-07,1e-07,0.49984052544240704
0,0,Dual Control,1.1119999999999999,8.889,1e-07,1e-07,0.49986877519569384
0,0,Dual Control,1.1119999999999999,10.0,1e-07,1e-07,0.4998907280555206
0,0,Dual Control,2.223,0.001,1e-07,1e-07,0.49873849369432255
0,0,Dual Control,2.223,1.1119999999999999,1e-07,1e-07,0.49886388457217795
0,0,Dual Control,2.223,2.223,1e-07,1e-07,0.4990509401029279
0,0,Dual Control,2.223,3.334,1e-07,1e-07,0.4992212063298209
0,0,Dual Control,2.223,4.445,1e-07,1e-07,0.49935853188650065
0,0,Dual Control,2.223,5.556,1e-07,1e-07,0.49946690521245596
0,0,Dual Control,2.223,6.667000000000001,1e-07,1e-07,0.4995526851417241
0,0,Dual Control,2.223,7.7780000000000005,1e-07,1e-07,0.499621211414887
0,0,Dual Control,2.223,8.889,1e-07,1e-07,0.49967652719637373
0,0,Dual Control,2.223,10.0,1e-07,1e-07,0.49972163372128275
0,0,Dual Control,3.334,0.001,1e-07,1e-07,0.49848525374644126
0,0,Dual Control,3.334,1.1119999999999999,1e-07,1e-07,0.498596166193207
0,0,Dual Control,3.334,2.223,1e-07,1e-07,0.4987674724955175
0,0,Dual Control,3.334,3.334,1e-07,1e-07,0.4989418269755533
0,0,Dual Control,3.334,4.445,1e-07,1e-07,0.4990949130075981
0,0,Dual Control,3.334,5.556,1e-07,1e-07,0.4992235136233132
0,0,Dual Control,3.334,6.667000000000001,1e-07,1e-07,0.49933036519308044
0,0,Dual Control,3.334,7.7780000000000005,1e-07,1e-07,0.49941918067608154
0,0,Dual Control,3.334,8.889,1e-07,1e-07,0.4994933326621466
0,0,Dual Control,3.334,10.0,1e-07,1e-07,0.4995556008480261
0,0,Dual Control,4.445,0.001,1e-07,1e-07,0.4982967343753029
0,0,Dual Control,4.445,1.1119999999999999,1e-07,1e-07,0.4983988860553118
0,0,Dual Control,4.445,2.223,1e-07,1e-07,0.4985554654763304
0,0,Dual Control,4.445,3.334,1e-07,1e-07,0.4987252788626271
0,0,Dual Control,4.445,4.445,1e-07,1e-07,0.49888293519776594
0,0,Dual Control,4.445,5.556,1e-07,1e-07,0.49902126803702
0,0,Dual Control,4.445,6.667000000000001,1e-07,1e-07,0.49914024588261446
0,0,Dual Control,4.445,7.7780000000000005,1e-07,1e-07,0.4992419935139251
0,0,Dual Control,4.445,8.889,1e-07,1e-07,0.49932902167452653
0,0,Dual Control,4.445,10.0,1e-07,1e-07,0.4994036593981051
0,0,Dual Control,5.556,0.001,1e-07,1e-07,0.4981487419070231
0,0,Dual Control,5.556,1.1119999999999999,1e-07,1e-07,0.49824497773069515
0,0,Dual Control,5.556,2.223,1e-07,1e-07,0.4983894968467273
0,0,Dual Control,5.556,3.334,1e-07,1e-07,0.4985524498895626
0,0,Dual Control,5.556,4.445,1e-07,1e-07,0.49870973842853217
0,0,Dual Control,5.556,5.556,1e-07,1e-07,0.4988522480442997
0,0,Dual Control,5.556,6.667000000000001,1e-07,1e-07,0.49897806565954034
0,0,Dual Control,5.556,7.7780000000000005,1e-07,1e-07,0.4990880335071655
0,0,Dual Control,5.556,8.889,1e-07,1e-07,0.49918386226524275
0,0,Dual Control,5.556,10.0,1e-07,1e-07,0.4992673973796197
0,0,Dual Control,6.667000000000001,0.001,1e-07,1e-07,0.49802863300431033
0,0,Dual Control,6.667000000000001,1.1119999999999999,1e-07,1e-07,0.49812054147490464
0,0,Dual Control,6.667000000000001,2.223,1e-07,1e-07,0.4982553366810031
0,0,Dual Control,6.667000000000001,3.334,1e-07,1e-07,0.4984111728946759
0,0,Dual Control,6.667000000000001,4.445,1e-07,1e-07,0.4985658943292418
0,0,Dual Control,6.667000000000001,5.556,1e-07,1e-07,0.498709552069863
0,0,Dual Control,6.667000000000001,6.667000000000001,1e-07,1e-07,0.49883900867521525
0,0,Dual Control,6.667000000000001,7.7780000000000005,1e-07,1e-07,0.4989541346139127
0,0,Dual Control,6.667000000000001,8.889,1e-07,1e-07,0.4990559685194703
0,0,Dual Control,6.667000000000001,10.0,1e-07,1e-07,0.49914591177744866
0,0,Dual Control,7.7780000000000005,0.001,1e-07,1e-07,0.4979288718657829
0,0,Dual Control,7.7780000000000005,1.1119999999999999,1e-07,1e-07,0.49801742601367904
0,0,Dual Control,7.7780000000000005,2.223,1e-07,1e-07,0.4981443163530307
0,0,Dual Control,7.7780000000000005,3.334,1e-07,1e-07,0.49829346346793224
0,0,Dual Control,7.7780000000000005,4.445,1e-07,1e-07,0.49844469362465627
0,0,Dual Control,7.7780000000000005,5.556,1e-07,1e-07,0.49858782444073557
0,0,Dual Control,7.7780000000000005,6.667000000000001,1e-07,1e-07,0.49871894368505276
0,0,Dual Control,7.7780000000000005,7.7780000000000005,1e-07,1e-07,0.49883720459856834
0,0,Dual Control,7.7780000000000005,8.889,1e-07,1e-07,0.49894310362499794
0,0,Dual Control,7.7780000000000005,10.0,1e-07,1e-07,0.4990376573616677
0,0,Dual Control,8.889,0.001,1e-07,1e-07,0.49784457490031087
0,0,Dual Control,8.889,1.1119999999999999,1e-07,1e-07,0.49793041726147963
0,0,Dual Control,8.889,2.223,1e-07,1e-07,0.4980507926016862
0,0,Dual Control,8.889,3.334,1e-07,1e-07,0.4981938758888566
0,0,Dual Control,8.889,4.445,1e-07,1e-07,0.49834130717571146
0,0,Dual Control,8.889,5.556,1e-07,1e-07,0.4984829896559321
0,0,Dual Control,8.889,6.667000000000001,1e-07,1e-07,0.4986145355459497
0,0,Dual Control,8.889,7.7780000000000005,1e-07,1e-07,0.4987345753929522
0,0,Dual Control,8.889,8.889,1e-07,1e-07,0.49884317579152293
0,0,Dual Control,8.889,10.0,1e-07,1e-07,0.4989410307272114
0,0,Dual Control,10.0,0.001,1e-07,1e-07,0.4977723896508526
0,0,Dual Control,10.0,1.1119999999999999,1e-07,1e-07,0.4978559690182572
0,0,Dual Control,10.0,2.223,1e-07,1e-07,0.4979708986190425
0,0,Dual Control,10.0,3.334,1e-07,1e-07,0.49810855999578824
0,0,Dual Control,10.0,4.445,1e-07,1e-07,0.49825218815449795
0,0,Dual Control,10.0,5.556,1e-07,1e-07,0.4983919331720298
0,0,Dual Control,10.0,6.667000000000001,1e-07,1e-07,0.49852312935408416
0,0,Dual Control,10.0,7.7780000000000005,1e-07,1e-07,0.49864402984107664
0,0,Dual Control,10.0,8.889,1e-07,1e-07,0.49875436324058653
0,0,Dual Control,10.0,10.0,1e-07,1e-07,0.49885455622912184
0,0,Dual Control,0.001,0.001,1e-07,0.00011119999999999999,0.5440959787355893
0,0,Dual Control,0.001,1.1119999999999999,1e-07,0.00011119999999999999,0.5000229738646335
0,0,Dual Control,0.001,2.223,1e-07,0.00011119999999999999,0.5000080895629234
0,0,Dual Control,0.001,3.334,1e-07,0.00011119999999999999,0.5000040694994299
0,0,Dual Control,0.001,4.445,1e-07,0.00011119999999999999,0.500002403538696
0,0,Dual Control,0.001,5.556,1e-07,0.00011119999999999999,0.5000015676261141
0,0,Dual Control,0.001,6.667000000000001,1e-07,0.00011119999999999999,0.5000010979961169
0,0,Dual Control,0.001,7.7780000000000005,1e-07,0.00011119999999999999,0.5000008128256311
0,0,Dual Control,0.001,8.889,1e-07,0.00011119999999999999,0.5000006292255391
0,0,Dual Control,0.001,10.0,1e-07,0.00011119999999999999,0.5000005053687815
0,0,Dual Control,1.1119999999999999,0.001,1e-07,0.00011119999999999999,0.54940577051509
0,0,Dual Control,1.1119999999999999,1.1119999999999999,1e-07,0.00011119999999999999,0.4969411364434911
0,0,Dual Control,1.1119999999999999,2.223,1e-07,0.00011119999999999999,0.4964047064692679
0,0,Dual Control,1.1119999999999999,3.334,1e-07,0.00011119999999999999,0.49635021087850756
0,0,Dual Control,1.1119999999999999,4.445,1e-07,0.00011119999999999999,0.4964235597161625
0,0,Dual Control,1.1119999999999999,5.556,1e-07,0.00011119999999999999,0.49654036762800746
0,0,Dual Control,1.1119999999999999,6.667000000000001,1e-07,0.00011119999999999999,0.49667085014992224
0,0,Dual Control,1.1119999999999999,7.7780000000000005,1e-07,0.00011119999999999999,0.4968027065347854
0,0,Dual Control,1.1119999999999999,8.889,1e-07,0.00011119999999999999,0.4969305797614679
0,0,Dual Control,1.1119999999999999,10.0,1e-07,0.00011119999999999999,0.4970521928198466
0,0,Dual Control,2.223,0.001,1e-07,0.00011119999999999999,0.5494055595836049
0,0,Dual Control,2.223,1.1119999999999999,1e-07,0.00011119999999999999,0.4968276433354438
0,0,Dual Control,2.223,2.223,1e-07,0.00011119999999999999,0.49611897653094594
0,0,Dual Control,2.223,3.334,1e-07,0.00011119999999999999,0.4958973323514658
0,0,Dual Control,2.223,4.445,1e-07,0.00011119999999999999,0.495822313379533
0,0,Dual Control,2.223,5.556,1e-07,0.00011119999999999999,0.49581233461287405
0,0,Dual Control,2.223,6.667000000000001,1e-07,0.00011119999999999999,0.49583659324249224
0,0,Dual Control,2.223,7.7780000000000005,1e-07,0.00011119999999999999,0.4958805061833313
0,0,Dual Control,2.223,8.889,1e-07,0.00011119999999999999,0.49593617851532906
0,0,Dual Control,2.223,10.0,1e-07,0.00011119999999999999,0.4959989396339049
0,0,Dual Control,3.334,0.001,1e-07,0.00011119999999999999,0.5494055217981731
0,0,Dual Control,3.334,1.1119999999999999,1e-07,0.00011119999999999999,0.4968052617545212
0,0,Dual Control,3.334,2.223,1e-07,0.00011119999999999999,0.49605796541935565
0,0,Dual Control,3.334,3.334,1e-07,0.00011119999999999999,0.4957924435525829
0,0,Dual Control,3.334,4.445,1e-07,0.00011119999999999999,0.49567172726406755
0,0,Dual Control,3.334,5.556,1e-07,0.00011119999999999999,0.4956161187432234
0,0,Dual Control,3.334,6.667000000000001,1e-07,0.00011119999999999999,0.4955959312576855
0,0,Dual Control,3.334,7.7780000000000005,1e-07,0.00011119999999999999,0.49559726630504836
0,0,Dual Control,3.334,8.889,1e-07,0.00011119999999999999,0.4956126249698255
0,0,Dual Control,3.334,10.0,1e-07,0.00011119999999999999,0.49563755213977106
0,0,Dual Control,4.445,0.001,1e-07,0.00011119999999999999,0.5494055077402269
0,0,Dual Control,4.445,1.1119999999999999,1e-07,0.00011119999999999999,0.4967973183416817
0,0,Dual Control,4.445,2.223,1e-07,0.00011119999999999999,0.49603589382600205
0,0,Dual Control,4.445,3.334,1e-07,0.00011119999999999999,0.49575366306086266
0,0,Dual Control,4.445,4.445,1e-07,0.00011119999999999999,0.4956147571146948
0,0,Dual Control,4.445,5.556,1e-07,0.00011119999999999999,0.49554010829366263
0,0,Dual Control,4.445,6.667000000000001,1e-07,0.00011119999999999999,0.49550045501656853
0,0,Dual Control,4.445,7.7780000000000005,1e-07,0.00011119999999999999,0.49548220224620093
0,0,Dual Control,4.445,8.889,1e-07,0.00011119999999999999,0.4954780781533327
0,0,Dual Control,4.445,10.0,1e-07,0.00011119999999999999,0.49548379301005513
0,0,Dual Control,5.556,0.001,1e-07,0.00011119999999999999,0.5494055027048477
0,0,Dual Control,5.556,1.1119999999999999,1e-07,0.00011119999999999999,0.49679362261470844
0,0,Dual Control,5.556,2.223,1e-07,0.00011119999999999999,0.4960255451070784
0,0,Dual Control,5.556,3.334,1e-07,0.00011119999999999999,0.4957353224758207
0,0,Dual Control,5.556,4.445,1e-07,0.00011119999999999999,0.495587555097737
0,0,Dual Control,5.556,5.556,1e-07,0.00011119999999999999,0.495503447047764
0,0,Dual Control,5.556,6.667000000000001,1e-07,0.00011119999999999999,0.49545392039508873
0,0,Dual Control,5.556,7.7780000000000005,1e-07,0.00011119999999999999,0.49542551645366734
0,0,Dual Control,5.556,8.889,1e-07,0.00011119999999999999,0.4954110680903676
0,0,Dual Control,5.556,10.0,1e-07,0.00011119999999999999,0.4954063698183938
0,0,Dual Control,6.667000000000001,0.001,1e-07,0.00011119999999999999,0.5494054985030584
0,0,Dual Control,6.667000000000001,1.1119999999999999,1e-07,0.00011119999999999999,0.4967916061601577
0,0,Dual Control,6.667000000000001,2.223,1e-07,0.00011119999999999999,0.49601988763705157
0,0,Dual Control,6.667000000000001,3.334,1e-07,0.00011119999999999999,0.49572525202107004
0,0,Dual Control,6.667000000000001,4.445,1e-07,0.00011119999999999999,0.4955725472185587
0,0,Dual Control,6.667000000000001,5.556,1e-07,0.00011119999999999999,0.4954831160274121
0,0,Dual Control,6.667000000000001,6.667000000000001,1e-07,0.00011119999999999999,0.49542797256066984
0,0,Dual Control,6.667000000000001,7.7780000000000005,1e-07,0.00011119999999999999,0.4953937296910985
0,0,Dual Control,6.667000000000001,8.889,1e-07,0.00011119999999999999,0.49537327513801566
0,0,Dual Control,6.667000000000001,10.0,1e-07,0.00011119999999999999,0.4953624418891623
0,0,Dual Control,7.7780000000000005,0.001,1e-07,0.00011119999999999999,0.5494054950675655
0,0,Dual Control,7.7780000000000005,1.1119999999999999,1e-07,0.00011119999999999999,0.49679039169210426
0,0,Dual Control,7.7780000000000005,2.223,1e-07,0.00011119999999999999,0.49601646592707355
0,0,Dual Control,7.7780000000000005,3.334,1e-07,0.00011119999999999999,0.4957191415244424
0,0,Dual Control,7.7780000000000005,4.445,1e-07,0.00011119999999999999,0.49556341782801216
0,0,Dual Control,7.7780000000000005,5.556,1e-07,0.00011119999999999999,0.49547071245603036
0,0,Dual Control,7.7780000000000005,6.667000000000001,1e-07,0.00011119999999999999,0.4954120918009319
0,0,Dual Control,7.7780000000000005,7.7780000000000005,1e-07,0.00011119999999999999,0.4953742086020636
0,0,Dual Control,7.7780000000000005,8.889,1e-07,0.00011119999999999999,0.495349982695604
0,0,Dual Control,7.7780000000000005,10.0,1e-07,0.00011119999999999999,0.4953352755548805
0,0,Dual Control,8.889,0.001,1e-07,0.00011119999999999999,0.5494054961106926
0,0,Dual Control,8.889,1.1119999999999999,1e-07,0.00011119999999999999,0.49678960256166915
0,0,Dual Control,8.889,2.223,1e-07,0.00011119999999999999,0.4960142371545027
0,0,Dual Control,8.889,3.334,1e-07,0.00011119999999999999,0.4957151612941256
0,0,Dual Control,8.889,4.445,1e-07,0.00011119999999999999,0.4955574600464065
0,0,Dual Control,8.889,5.556,1e-07,0.00011119999999999999,0.4954625996189385
0,0,Dual Control,8.889,6.667000000000001,1e-07,0.00011119999999999999,0.4954016853433784
0,0,Dual Control,8.889,7.7780000000000005,1e-07,0.00011119999999999999,0.4953613922307644
0,0,Dual Control,8.889,8.889,1e-07,0.00011119999999999999,0.49533465792942666
