,index,circuit,loss,r_lac_ol,r_lac_oli,r_bad_oli,r_tl_ngl,r_tl_tetR_ngl,r_fl_prime_nml,ki_nml,r_tl_lnml,r_ar2_lnml,best_losses,best_loss_circuit
0,0,Negative Metabolic Loop,5.67195709704941,,,,,,8.515129966815033e-08,0.07935649603835755,,,5.67195709704941,Negative Metabolic Loop
1,1,Open Loop,107.91270543964406,6.233274201612962e-08,,,,,,,,,5.67195709704941,Negative Metabolic Loop
2,2,Open Loop,58.237973933637285,3.363952951175863e-08,,,,,,,,,5.67195709704941,Negative Metabolic Loop
3,3,Open Loop Intermediate,70.61370763182563,,1.4322820514672038e-08,9.163568030650892e-08,,,,,,,5.67195709704941,Negative Metabolic Loop
4,4,Open Loop Intermediate,29.227544922183974,,1.4582967993478826e-08,7.962019216947352e-09,,,,,,,5.67195709704941,Negative Metabolic Loop
5,5,Open Loop Intermediate,88.59458080802852,,3.566668232672496e-08,5.369462586778247e-08,,,,,,,5.67195709704941,Negative Metabolic Loop
6,6,Layered Negative Metabolic Loop,10.837142053727996,,,,,,,,9.48757979721045e-08,3.775152169596923e-08,5.67195709704941,Negative Metabolic Loop
7,7,Open Loop Intermediate,134.98451957570433,,6.116143311041226e-08,5.8199656933348465e-08,,,,,,,5.67195709704941,Negative Metabolic Loop
8,8,Negative Metabolic Loop,2.7561545173205784,,,,,,1.610193404627055e-08,0.10961160567950073,,,2.7561545173205784,Negative Metabolic Loop
9,9,Open Loop,110.9785620391417,6.410364793942966e-08,,,,,,,,,2.7561545173205784,Negative Metabolic Loop
10,10,Negative Metabolic Loop,6.750277225715115,,,,,,9.666629014495605e-08,0.099347091752467,,,2.7561545173205784,Negative Metabolic Loop
11,11,Negative Gene Loop,1.2059241734011477,,,,1.4567183704477914e-08,7.276713630301823e-09,,,,,1.2059241734011477,Negative Gene Loop
12,12,Negative Gene Loop,2.6627405332806644,,,,9.423399273837787e-08,7.330884220492814e-08,,,,,1.2059241734011477,Negative Gene Loop
13,13,Layered Negative Metabolic Loop,5.604241944462388,,,,,,,,7.046456685195301e-08,1.5494973242862e-08,1.2059241734011477,Negative Gene Loop
14,14,Layered Negative Metabolic Loop,5.351162848402059,,,,,,,,1.6453577712849323e-08,3.2722493298751646e-08,1.2059241734011477,Negative Gene Loop
15,15,Layered Negative Metabolic Loop,11.986258931651841,,,,,,,,7.751185272794659e-08,4.819966146060985e-08,1.2059241734011477,Negative Gene Loop
16,16,Negative Metabolic Loop,4.292402164070148,,,,,,7.967714969005595e-08,0.04789760214842399,,,1.2059241734011477,Negative Gene Loop
17,17,Layered Negative Metabolic Loop,2.805364573154044,,,,,,,,4.322584951754168e-08,4.947627769956142e-09,1.2059241734011477,Negative Gene Loop
18,18,Open Loop Intermediate,84.74671155569561,,2.6735706035613693e-08,7.692231094173926e-08,,,,,,,1.2059241734011477,Negative Gene Loop
19,19,Negative Gene Loop,5.492122141298072,,,,2.837721416195618e-08,9.728789277304667e-10,,,,,1.2059241734011477,Negative Gene Loop
20,20,Negative Gene Loop,2.489845360998773,,,,8.881986328324369e-08,7.794998292536342e-08,,,,,1.2059241734011477,Negative Gene Loop
21,21,Negative Gene Loop,4.535988103000927,,,,8.919366229247574e-08,1.6688256155638687e-08,,,,,1.2059241734011477,Negative Gene Loop
22,22,Negative Gene Loop,0.6028969037182587,,,,2.7675670459952386e-09,9.770832412642666e-08,,,,,0.6028969037182587,Negative Gene Loop
23,23,Negative Gene Loop,0.35950376645503607,,,,8.839467371215359e-10,3.58551284932559e-08,,,,,0.35950376645503607,Negative Gene Loop
24,24,Negative Gene Loop,0.3772357342851082,,,,5.318741233185282e-10,4.280485697625027e-08,,,,,0.35950376645503607,Negative Gene Loop
25,25,Negative Gene Loop,2.06323993241488,,,,5.14548325994861e-08,3.439537342736045e-08,,,,,0.35950376645503607,Negative Gene Loop
26,26,Negative Gene Loop,0.4830729988568378,,,,4.279679688188196e-09,3.993599098590971e-08,,,,,0.35950376645503607,Negative Gene Loop
27,27,Negative Gene Loop,1.5840859547286419,,,,4.320665692036211e-08,5.2617256618375685e-08,,,,,0.35950376645503607,Negative Gene Loop
28,28,Negative Gene Loop,1.094382516598105,,,,2.0915328975051228e-08,2.5861725597275908e-08,,,,,0.35950376645503607,Negative Gene Loop
29,29,Negative Gene Loop,0.42460041486357736,,,,6.987375101665174e-10,5.39292991140764e-08,,,,,0.35950376645503607,Negative Gene Loop
30,30,Open Loop,172.24803317664345,9.949423574105227e-08,,,,,,,,,0.35950376645503607,Negative Gene Loop
31,31,Negative Gene Loop,2.12623864790975,,,,6.835781526201295e-08,6.556565532311592e-08,,,,,0.35950376645503607,Negative Gene Loop
32,32,Open Loop,10.130513297356208,5.851606311130526e-09,,,,,,,,,0.35950376645503607,Negative Gene Loop
33,33,Negative Metabolic Loop,0.20364915749846835,,,,,,4.420270340812093e-09,0.0019259008617316525,,,0.20364915749846835,Negative Metabolic Loop
34,34,Negative Metabolic Loop,1.021798133691365,,,,,,1.6585583752167927e-08,0.013151358481236573,,,0.20364915749846835,Negative Metabolic Loop
35,35,Negative Metabolic Loop,0.9432815405545305,,,,,,5.149546709362566e-08,0.0034100369627333652,,,0.20364915749846835,Negative Metabolic Loop
36,36,Negative Metabolic Loop,0.19762517392258364,,,,,,3.727916382342012e-10,0.03484716985738932,,,0.19762517392258364,Negative Metabolic Loop
37,37,Negative Metabolic Loop,0.38473056939923195,,,,,,1.076872388454745e-09,0.03808180431362569,,,0.19762517392258364,Negative Metabolic Loop
38,38,Negative Metabolic Loop,0.4992342805331461,,,,,,2.450914541604946e-09,0.02434833356006186,,,0.19762517392258364,Negative Metabolic Loop
39,39,Negative Metabolic Loop,0.44461914624749266,,,,,,3.791599694516462e-08,0.0010149907510779363,,,0.19762517392258364,Negative Metabolic Loop
40,40,Negative Metabolic Loop,2.907529134139258,,,,,,2.8008658737528028e-08,0.06582063514318595,,,0.19762517392258364,Negative Metabolic Loop
41,41,Negative Metabolic Loop,2.8008631868973035,,,,,,5.7719079267688435e-08,0.02797945445125024,,,0.19762517392258364,Negative Metabolic Loop
42,42,Open Loop Intermediate,167.1083195972423,,9.63080486372464e-08,7.526650715492595e-10,,,,,,,0.19762517392258364,Negative Metabolic Loop
43,43,Negative Metabolic Loop,0.25649338742988986,,,,,,4.3916618918834115e-10,0.05306956182323125,,,0.19762517392258364,Negative Metabolic Loop
44,44,Negative Metabolic Loop,1.1489919456991107,,,,,,1.5329131616723468e-08,0.018248354960675336,,,0.19762517392258364,Negative Metabolic Loop
45,45,Open Loop,170.5115140340924,9.849117426901766e-08,,,,,,,,,0.19762517392258364,Negative Metabolic Loop
46,46,Negative Metabolic Loop,0.12608531559814545,,,,,,3.1892382938838026e-08,9.451326606896488e-05,,,0.12608531559814545,Negative Metabolic Loop
47,47,Open Loop Intermediate,181.62339578909618,,9.749264605785701e-08,2.5681360143208478e-08,,,,,,,0.12608531559814545,Negative Metabolic Loop
48,48,Negative Metabolic Loop,2.5394547751237884,,,,,,3.639377532186313e-08,0.0373436950678235,,,0.12608531559814545,Negative Metabolic Loop
49,49,Layered Negative Metabolic Loop,7.0008613545987695,,,,,,,,6.434365085534443e-09,9.841911952081147e-08,0.12608531559814545,Negative Metabolic Loop
50,50,Negative Metabolic Loop,4.623287618251936,,,,,,6.450413392657182e-08,0.06997456547326185,,,0.12608531559814545,Negative Metabolic Loop
51,51,Open Loop,3.63426519657346,2.099231190247956e-09,,,,,,,,,0.12608531559814545,Negative Metabolic Loop
52,52,Open Loop Intermediate,130.94933490464982,,6.712538257870937e-08,2.9479079058057952e-08,,,,,,,0.12608531559814545,Negative Metabolic Loop
53,53,Layered Negative Metabolic Loop,13.575949413488695,,,,,,,,3.561116431458511e-08,8.766773280976458e-08,0.12608531559814545,Negative Metabolic Loop
54,54,Negative Metabolic Loop,3.495490623780563,,,,,,3.060965228234135e-08,0.08792411815396761,,,0.12608531559814545,Negative Metabolic Loop
55,55,Negative Metabolic Loop,2.798415318669912,,,,,,4.3905859898487116e-08,0.037348519246323944,,,0.12608531559814545,Negative Metabolic Loop
56,56,Open Loop Intermediate,185.6933231387946,,7.839306791541348e-08,9.995349253671113e-08,,,,,,,0.12608531559814545,Negative Metabolic Loop
57,57,Layered Negative Metabolic Loop,17.264311722181873,,,,,,,,9.845068216049376e-08,7.353901850004304e-08,0.12608531559814545,Negative Metabolic Loop
58,58,Negative Metabolic Loop,1.127323913199639,,,,,,2.3395785883567226e-08,0.011177918377609418,,,0.12608531559814545,Negative Metabolic Loop
59,59,Open Loop,61.25599485395203,3.5382804149711985e-08,,,,,,,,,0.12608531559814545,Negative Metabolic Loop
60,60,Negative Metabolic Loop,3.9340617295027087,,,,,,6.549325598631582e-08,0.04928632011629327,,,0.12608531559814545,Negative Metabolic Loop
61,61,Layered Negative Metabolic Loop,14.183593301310253,,,,,,,,6.319263716859736e-08,6.846871396631352e-08,0.12608531559814545,Negative Metabolic Loop
62,62,Negative Metabolic Loop,1.0637301449491583,,,,,,8.849879523853701e-09,0.028324445706698894,,,0.12608531559814545,Negative Metabolic Loop
63,63,Open Loop Intermediate,44.788189011127386,,3.715093667801514e-09,7.671350260847045e-08,,,,,,,0.12608531559814545,Negative Metabolic Loop
64,64,Open Loop,139.52675161403508,8.059370691265833e-08,,,,,,,,,0.12608531559814545,Negative Metabolic Loop
65,65,Negative Metabolic Loop,0.411892147857429,,,,,,8.05604343931426e-09,0.004348431971629874,,,0.12608531559814545,Negative Metabolic Loop
66,66,Negative Metabolic Loop,1.0432724885442919,,,,,,2.1132200320843148e-08,0.010613365481988421,,,0.12608531559814545,Negative Metabolic Loop
67,67,Negative Metabolic Loop,0.7822802097312737,,,,,,6.443860480466353e-09,0.021062481031128604,,,0.12608531559814545,Negative Metabolic Loop
68,68,Negative Metabolic Loop,0.27219168607488325,,,,,,1.2490218807962082e-08,0.001177743819096945,,,0.12608531559814545,Negative Metabolic Loop
69,69,Negative Metabolic Loop,2.2060818331483443,,,,,,3.0956523115963635e-08,0.033184182455279654,,,0.12608531559814545,Negative Metabolic Loop
70,70,Negative Metabolic Loop,1.8864970889430004,,,,,,4.397769381930314e-08,0.016547406651470236,,,0.12608531559814545,Negative Metabolic Loop
71,71,Negative Metabolic Loop,0.21250462048750685,,,,,,3.194265725372113e-10,0.0554591853389201,,,0.12608531559814545,Negative Metabolic Loop
72,72,Negative Metabolic Loop,2.242872955848286,,,,,,2.503011016666439e-08,0.04322142584534093,,,0.12608531559814545,Negative Metabolic Loop
73,73,Negative Metabolic Loop,2.6101107043426683,,,,,,1.956932952293648e-08,0.07808828127231476,,,0.12608531559814545,Negative Metabolic Loop
74,74,Negative Metabolic Loop,6.543017880278241,,,,,,8.066238886115717e-08,0.11317041157980744,,,0.12608531559814545,Negative Metabolic Loop
75,75,Layered Negative Metabolic Loop,2.073218403449653,,,,,,,,2.764643004686188e-08,2.4243990727852836e-09,0.12608531559814545,Negative Metabolic Loop
76,76,Negative Metabolic Loop,2.091157542271206,,,,,,9.351760472341643e-08,0.009293040285235563,,,0.12608531559814545,Negative Metabolic Loop
77,77,Open Loop,34.460280253182326,1.990501265229498e-08,,,,,,,,,0.12608531559814545,Negative Metabolic Loop
78,78,Open Loop Intermediate,97.40253214743353,,4.67792175176161e-08,3.283353341662082e-08,,,,,,,0.12608531559814545,Negative Metabolic Loop
79,79,Negative Metabolic Loop,1.9985490622731747,,,,,,1.052820908830152e-08,0.08968027550718707,,,0.12608531559814545,Negative Metabolic Loop
80,80,Negative Metabolic Loop,0.4204963764823968,,,,,,5.1587166505961245e-08,0.0006608288195966794,,,0.12608531559814545,Negative Metabolic Loop
81,81,Negative Metabolic Loop,3.2010404709071745,,,,,,3.5746836952472895e-08,0.06164126593242707,,,0.12608531559814545,Negative Metabolic Loop
82,82,Layered Negative Metabolic Loop,13.060357073862791,,,,,,,,5.4865395916003424e-08,6.51346883949817e-08,0.12608531559814545,Negative Metabolic Loop
83,83,Negative Gene Loop,2.0075113642999787,,,,7.290887094129155e-08,9.947909822244966e-08,,,,,0.12608531559814545,Negative Metabolic Loop
84,84,Open Loop,141.06730484966158,8.148356512118485e-08,,,,,,,,,0.12608531559814545,Negative Metabolic Loop
85,85,Negative Metabolic Loop,1.3095352498815191,,,,,,4.305085394202313e-09,0.10480684930464232,,,0.12608531559814545,Negative Metabolic Loop
86,86,Open Loop Intermediate,160.62558520948906,,8.833027008137505e-08,1.541013767478348e-08,,,,,,,0.12608531559814545,Negative Metabolic Loop
87,87,Negative Metabolic Loop,1.4072096020484013,,,,,,1.6470905489921973e-08,0.025747900866581755,,,0.12608531559814545,Negative Metabolic Loop
88,88,Negative Metabolic Loop,3.8833398459544433,,,,,,7.101047341727922e-08,0.044028549461358125,,,0.12608531559814545,Negative Metabolic Loop
89,89,Negative Gene Loop,1.4143149874770584,,,,4.219877390292105e-08,8.804181193749563e-08,,,,,0.12608531559814545,Negative Metabolic Loop
90,90,Layered Negative Metabolic Loop,1.6598084055382736,,,,,,,,2.2787084748989047e-09,1.9209854343747706e-08,0.12608531559814545,Negative Metabolic Loop
91,91,Negative Metabolic Loop,1.1325112275747524,,,,,,4.6981759441797525e-08,0.005440659942797128,,,0.12608531559814545,Negative Metabolic Loop
92,92,Open Loop,79.86734637224002,4.613312847406028e-08,,,,,,,,,0.12608531559814545,Negative Metabolic Loop
93,93,Open Loop Intermediate,22.36026427045987,,3.3327090064963033e-10,4.356689081091751e-08,,,,,,,0.12608531559814545,Negative Metabolic Loop
94,94,Negative Metabolic Loop,0.9929318148390747,,,,,,1.3706132757134743e-08,0.015201937686431122,,,0.12608531559814545,Negative Metabolic Loop
95,95,Negative Metabolic Loop,2.3887593604626716,,,,,,5.542688395240969e-08,0.021056229383811662,,,0.12608531559814545,Negative Metabolic Loop
96,96,Negative Gene Loop,3.8178204253225143,,,,7.286947501485363e-08,1.5982813223864205e-08,,,,,0.12608531559814545,Negative Metabolic Loop
97,97,Negative Metabolic Loop,2.449554254827458,,,,,,4.040779674505713e-08,0.030989382001876144,,,0.12608531559814545,Negative Metabolic Loop
98,98,Layered Negative Metabolic Loop,19.757441811558984,,,,,,,,8.187956128656943e-08,9.796110025039507e-08,0.12608531559814545,Negative Metabolic Loop
99,99,Negative Metabolic Loop,0.8481518172871547,,,,,,1.864069773134035e-08,0.007915960509076503,,,0.12608531559814545,Negative Metabolic Loop
100,100,Open Loop,30.06949215059078,1.7368797360540083e-08,,,,,,,,,0.12608531559814545,Negative Metabolic Loop
101,101,Open Loop Intermediate,114.08211941699804,,4.527513409656765e-08,7.140082446507351e-08,,,,,,,0.12608531559814545,Negative Metabolic Loop
102,102,Negative Metabolic Loop,0.12210267409330128,,,,,,1.7527794371715794e-10,0.03479867741995596,,,0.12210267409330128,Negative Metabolic Loop
103,103,Negative Metabolic Loop,3.3362276248830414,,,,,,3.291387033669e-08,0.0735710961466967,,,0.12210267409330128,Negative Metabolic Loop
104,104,Negative Gene Loop,2.008850960748236,,,,6.066367977956579e-08,5.7511341211473817e-08,,,,,0.12210267409330128,Negative Metabolic Loop
105,105,Negative Metabolic Loop,2.4324289763670124,,,,,,2.6896366177586693e-08,0.0473475777084128,,,0.12210267409330128,Negative Metabolic Loop
106,106,Negative Metabolic Loop,0.29753053600306467,,,,,,5.240581341451029e-10,0.05869126918966313,,,0.12210267409330128,Negative Metabolic Loop
107,107,Layered Negative Metabolic Loop,11.37914175616814,,,,,,,,2.4769102337112636e-08,8.310098107921636e-08,0.12210267409330128,Negative Metabolic Loop
108,108,Open Loop,151.585966418539,8.755937358027578e-08,,,,,,,,,0.12210267409330128,Negative Metabolic Loop
109,109,Negative Metabolic Loop,4.4073182094374985,,,,,,9.763236901620615e-08,0.04079310926101179,,,0.12210267409330128,Negative Metabolic Loop
110,110,Open Loop Intermediate,156.6229171776967,,6.383054437243205e-08,9.22349643839908e-08,,,,,,,0.12210267409330128,Negative Metabolic Loop
111,111,Negative Metabolic Loop,1.5253214154441448,,,,,,5.088570133200025e-09,0.11979072373186193,,,0.12210267409330128,Negative Metabolic Loop
112,112,Negative Metabolic Loop,3.86292446804344,,,,,,8.912573114431348e-08,0.034254343093128796,,,0.12210267409330128,Negative Metabolic Loop
113,113,Negative Gene Loop,1.2302496832406509,,,,3.302195705713893e-08,7.940897132903501e-08,,,,,0.12210267409330128,Negative Metabolic Loop
114,114,Negative Metabolic Loop,4.355783517791685,,,,,,6.272192692410874e-08,0.06372708876846817,,,0.12210267409330128,Negative Metabolic Loop
115,115,Layered Negative Metabolic Loop,13.679798259974216,,,,,,,,9.155853749261297e-08,5.413985955837863e-08,0.12210267409330128,Negative Metabolic Loop
116,116,Negative Metabolic Loop,4.274422398533794,,,,,,7.455781550932e-08,0.05095559964420289,,,0.12210267409330128,Negative Metabolic Loop
117,117,Open Loop,112.02275696474972,6.470679785396232e-08,,,,,,,,,0.12210267409330128,Negative Metabolic Loop
118,118,Open Loop Intermediate,170.91636102763212,,7.982568269868734e-08,6.543894192595919e-08,,,,,,,0.12210267409330128,Negative Metabolic Loop
119,119,Negative Metabolic Loop,3.029283373810814,,,,,,2.3264682450334008e-08,0.08821284748258859,,,0.12210267409330128,Negative Metabolic Loop
120,120,Negative Metabolic Loop,1.619891176985004,,,,,,1.0725085638298152e-08,0.05579380264832352,,,0.12210267409330128,Negative Metabolic Loop
121,121,Negative Gene Loop,0.8256573434463583,,,,1.4294263750241913e-08,9.058666724842899e-08,,,,,0.12210267409330128,Negative Metabolic Loop
122,122,Negative Metabolic Loop,1.7528828789329767,,,,,,2.8673741809680054e-08,0.02237522437374203,,,0.12210267409330128,Negative Metabolic Loop
123,123,Layered Negative Metabolic Loop,7.055191805186128,,,,,,,,5.5704288206897664e-08,2.5377700509378682e-08,0.12210267409330128,Negative Metabolic Loop
124,124,Negative Metabolic Loop,2.748646772881964,,,,,,4.081921154593772e-08,0.03890599271675668,,,0.12210267409330128,Negative Metabolic Loop
125,125,Open Loop,81.00891842010819,4.679252549634335e-08,,,,,,,,,0.12210267409330128,Negative Metabolic Loop
126,126,Open Loop Intermediate,70.08526627940567,,2.9160748538015093e-08,3.920251395218192e-08,,,,,,,0.12210267409330128,Negative Metabolic Loop
127,127,Negative Metabolic Loop,0.9428595043158563,,,,,,3.3765225509819166e-09,0.06764660269798096,,,0.12210267409330128,Negative Metabolic Loop
128,128,Negative Metabolic Loop,1.463813621561866,,,,,,1.5648209569793034e-08,0.029563400837186178,,,0.12210267409330128,Negative Metabolic Loop
129,129,Negative Gene Loop,3.427901421117327,,,,7.840630301488489e-08,2.416092570940101e-08,,,,,0.12210267409330128,Negative Metabolic Loop
130,130,Negative Metabolic Loop,1.9461864126379114,,,,,,5.9402902791207435e-08,0.012868964960693743,,,0.12210267409330128,Negative Metabolic Loop
131,131,Layered Negative Metabolic Loop,6.390892896691848,,,,,,,,1.5172890457996516e-08,4.57534492952468e-08,0.12210267409330128,Negative Metabolic Loop
132,132,Negative Metabolic Loop,3.342409627977289,,,,,,5.0227758200593284e-08,0.046714650931597324,,,0.12210267409330128,Negative Metabolic Loop
133,133,Open Loop Intermediate,98.23882971804562,,5.640721571414753e-08,1.1692280191590336e-09,,,,,,,0.12210267409330128,Negative Metabolic Loop
134,134,Open Loop,29.04433109432958,1.677664186958649e-08,,,,,,,,,0.12210267409330128,Negative Metabolic Loop
135,135,Negative Metabolic Loop,1.0631070578346167,,,,,,7.465855950872568e-09,0.03424436476834718,,,0.12210267409330128,Negative Metabolic Loop
136,136,Negative Metabolic Loop,3.022557050948363,,,,,,2.2054667806923774e-08,0.09323710149978129,,,0.12210267409330128,Negative Metabolic Loop
137,137,Negative Gene Loop,1.8916096838589378,,,,5.79696510268969e-08,6.288963526869443e-08,,,,,0.12210267409330128,Negative Metabolic Loop
138,138,Negative Metabolic Loop,5.138215790009985,,,,,,7.002654310729174e-08,0.07975509425398536,,,0.12210267409330128,Negative Metabolic Loop
