,index,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,best_loss_circuit
829,829,"((0, 1, 0), (1, 0, 0))",1372956.7339231889,0.5441090188706986,0.2639212645444946,5.498630821642972,2.521167099768,Dual Control,0.14359834589698744,Dual Control
830,830,"((0, 1, 0), (1, 0, 0))",0.5298452216146055,0.09950110727626711,0.4950647515819042,0.006572060412087047,6.6275512174191595,Dual Control,0.14359834589698744,Dual Control
831,831,"((0, 0, 1), (0, 0, 1))",81831305.57098977,2.3647438676949237,3.9127854749506787,0.823395266257104,3.1236874923606646,Open Loop,0.14359834589698744,Dual Control
832,832,"((0, 1, 0), (1, 0, 0))",336.3563489697723,0.00861712044281011,1.0447031105243956,0.9645437251073845,5.3729235704977185,Dual Control,0.14359834589698744,Dual Control
833,833,"((0, 1, 0), (1, 0, 0))",3730.5005689745676,0.3356483528708375,1.3315332351014213,0.3572090271067972,8.741072460785562,Dual Control,0.14359834589698744,Dual Control
834,834,"((0, 1, 0), (1, 0, 0))",1447.8588934354696,0.2627956765847538,0.13532024612769467,0.6121273349776495,9.871052310770557,Dual Control,0.14359834589698744,Dual Control
835,835,"((0, 1, 0), (1, 0, 0))",9297.210602921523,0.8110218431783341,0.9620987800930534,0.29065400993951845,5.948869534739312,Dual Control,0.14359834589698744,Dual Control
836,836,"((0, 1, 0), (0, 0, 1))",12344107.680200735,0.9715219472174597,2.3236892515974743,6.984755490385718,2.0938619645505807,Upstream Repression,0.14359834589698744,Dual Control
837,837,"((0, 1, 0), (1, 0, 0))",654.0633351418462,0.6669582170688807,0.3172889267072297,0.18519156729052783,8.161956038847705,Dual Control,0.14359834589698744,Dual Control
838,838,"((0, 0, 1), (1, 0, 0))",30594874.70079784,1.4459313363293387,4.8279620998351245,6.749060681696004,5.700236789082203,Downstream Activation,0.14359834589698744,Dual Control
839,839,"((0, 1, 0), (1, 0, 0))",16766.082760449422,0.4156055854912838,0.6813819074041273,0.5399799450215266,5.036106919022224,Dual Control,0.14359834589698744,Dual Control
840,840,"((0, 1, 0), (1, 0, 0))",228.15257673320895,0.009747506618576873,0.7524336902808519,0.8375653077974983,6.462887538417679,Dual Control,0.14359834589698744,Dual Control
841,841,"((0, 1, 0), (1, 0, 0))",599305.719280848,3.063040191645059,0.5737291755344376,1.0739716053597688,6.159815372572495,Dual Control,0.14359834589698744,Dual Control
842,842,"((0, 1, 0), (1, 0, 0))",31.69246888680085,2.4049938509579243,0.00017571192976517658,0.6709557619772811,5.6920771564522195,Dual Control,0.14359834589698744,Dual Control
843,843,"((0, 0, 1), (0, 0, 1))",212669734.57459757,3.812258104173024,0.6601009618655247,6.618295140209957,4.081490280097922,Open Loop,0.14359834589698744,Dual Control
844,844,"((0, 1, 0), (1, 0, 0))",0.6153338170533416,0.1609309522132473,0.44877946765471266,0.008572642238913526,7.532781055257137,Dual Control,0.14359834589698744,Dual Control
845,845,"((0, 1, 0), (1, 0, 0))",1476270.6955818692,0.55910336661267,0.22457088651486729,6.975192203507945,3.7628377497817147,Dual Control,0.14359834589698744,Dual Control
846,846,"((0, 1, 0), (1, 0, 0))",232.33512254771833,0.005886273784419648,0.8668053311161497,1.503182166935613,7.160972195146175,Dual Control,0.14359834589698744,Dual Control
847,847,"((0, 1, 0), (0, 0, 1))",59172821.95500605,2.3981225071759713,3.5013740313026673,5.1920052057581705,0.10692400507038613,Upstream Repression,0.14359834589698744,Dual Control
848,848,"((0, 1, 0), (1, 0, 0))",22912.847597331347,0.9014238875165619,1.1808372267886502,0.44291391922307505,7.777893299254078,Dual Control,0.14359834589698744,Dual Control
849,849,"((0, 1, 0), (1, 0, 0))",1663.414325748151,2.665599109563838,0.1079776624214897,0.19623816818513756,8.430990258915925,Dual Control,0.14359834589698744,Dual Control
850,850,"((0, 0, 1), (1, 0, 0))",219779116.07336015,3.8754293011703718,3.1209812767728717,9.534180387980157,4.212581594842821,Downstream Activation,0.14359834589698744,Dual Control
851,851,"((0, 1, 0), (1, 0, 0))",31.135100815588558,0.0016184814073854662,0.647446400985003,0.9557073367358508,2.7703469036767707,Dual Control,0.14359834589698744,Dual Control
852,852,"((0, 1, 0), (1, 0, 0))",24338.62547287743,0.23630129715711526,0.31897407344108325,1.3114612211260215,6.399303792262792,Dual Control,0.14359834589698744,Dual Control
853,853,"((0, 1, 0), (1, 0, 0))",2888650.8677630713,3.2894151099387354,0.8048477021548804,1.8541379102325675,5.874479830232667,Dual Control,0.14359834589698744,Dual Control
854,854,"((0, 1, 0), (1, 0, 0))",3776.333689566871,0.3585092542682835,0.47217645156884347,0.4197788693936889,6.918896778063787,Dual Control,0.14359834589698744,Dual Control
855,855,"((0, 0, 1), (0, 0, 1))",246269192.3228843,4.102231720842399,2.0968767509933635,3.955129245969845,1.7838392417229936,Open Loop,0.14359834589698744,Dual Control
856,856,"((0, 1, 0), (1, 0, 0))",2814.955766734956,0.47789094567482326,1.085298796714445,0.19088755440800617,4.655793198612089,Dual Control,0.14359834589698744,Dual Control
857,857,"((0, 1, 0), (1, 0, 0))",7928.079571570369,0.12919446547275978,1.3991523246982336,0.7059511928129476,6.696378202151324,Dual Control,0.14359834589698744,Dual Control
858,858,"((0, 1, 0), (1, 0, 0))",127518.98155487995,0.7495500883214982,0.18878568683733796,1.6015074545229946,5.244703048388796,Dual Control,0.14359834589698744,Dual Control
859,859,"((0, 1, 0), (0, 0, 1))",17621284.57352705,2.822101825092509,2.4303563019717793,1.4941414497587995,5.072722031285087,Upstream Repression,0.14359834589698744,Dual Control
860,860,"((0, 1, 0), (1, 0, 0))",0.11937918430748952,0.608496582860775,0.0019956694280033327,0.0133189008068474,8.013213021205605,Dual Control,0.11937918430748952,Dual Control
861,861,"((0, 1, 0), (1, 0, 0))",24193.366123317068,1.148512618493506,0.07327220480122487,1.119876962318949,8.952149575353893,Dual Control,0.11937918430748952,Dual Control
862,862,"((0, 0, 1), (1, 0, 0))",6570716.4887463795,0.6701197303534825,1.0868706059344275,8.939468569980814,0.03543436508928277,Downstream Activation,0.11937918430748952,Dual Control
863,863,"((0, 1, 0), (1, 0, 0))",0.2234042242070343,1.0754310016257853,0.08358579781822265,0.002317918968341637,8.48656802434232,Dual Control,0.11937918430748952,Dual Control
864,864,"((0, 1, 0), (1, 0, 0))",1978.8135526804065,1.6758227051604797,0.006281577053982829,0.8326486073255416,9.336426019894118,Dual Control,0.11937918430748952,Dual Control
865,865,"((0, 1, 0), (1, 0, 0))",5103.476722322161,0.9871660198581789,0.185192335421272,0.44184059266547304,8.753444347092955,Dual Control,0.11937918430748952,Dual Control
866,866,"((0, 1, 0), (1, 0, 0))",1596.724477948816,1.2893957473135038,0.3033865559576535,0.2005148793182839,8.58196168778763,Dual Control,0.11937918430748952,Dual Control
867,867,"((0, 0, 1), (0, 0, 1))",10179450.929284554,0.8340369112311472,2.8061691968195146,9.709818555908287,4.657768308868191,Open Loop,0.11937918430748952,Dual Control
868,868,"((0, 1, 0), (1, 0, 0))",1940718.1066944457,1.1102865070702748,0.12966324284094444,8.651107555091688,9.57261967277814,Dual Control,0.11937918430748952,Dual Control
869,869,"((0, 1, 0), (1, 0, 0))",57217.15383518108,1.84931655233251,0.3966636811285466,0.6958842987917189,8.884788939844674,Dual Control,0.11937918430748952,Dual Control
870,870,"((0, 1, 0), (1, 0, 0))",18409.39503408982,1.384066440351484,0.028516348601945865,1.276535144287562,8.411854415653117,Dual Control,0.11937918430748952,Dual Control
871,871,"((0, 1, 0), (1, 0, 0))",11093.657996103142,1.4754484508671988,0.24842729620435705,0.4669855665814735,9.243200746961422,Dual Control,0.11937918430748952,Dual Control
872,872,"((0, 1, 0), (0, 0, 1))",23161823.648171,3.0484331289774382,1.3889840957495738,2.7526935039809066,1.6447129374679417,Upstream Repression,0.11937918430748952,Dual Control
873,873,"((0, 1, 0), (1, 0, 0))",2719.395338639834,1.2384626861386763,0.007889949993049372,1.0062408490396044,9.141403786220524,Dual Control,0.11937918430748952,Dual Control
874,874,"((0, 0, 1), (1, 0, 0))",292140.54278881755,0.1413420365212441,2.4253235629661685,9.36800612613553,6.862914694586807,Downstream Activation,0.11937918430748952,Dual Control
875,875,"((0, 1, 0), (1, 0, 0))",988411.0058461794,1.035875695079278,0.17342308208335738,4.910862938678155,8.273631789054933,Dual Control,0.11937918430748952,Dual Control
876,876,"((0, 1, 0), (1, 0, 0))",1.368951926630433,1.5652243382547524,0.3540887985677583,0.007285046934041219,8.057755122476307,Dual Control,0.11937918430748952,Dual Control
877,877,"((0, 1, 0), (1, 0, 0))",5088.437975114656,0.854032629763719,0.07853492083008129,0.6284355965424449,8.582285111674475,Dual Control,0.11937918430748952,Dual Control
878,878,"((0, 1, 0), (1, 0, 0))",160.86571959433056,1.968504099062962,0.0031738274823043776,0.31435757257758573,8.936735026034327,Dual Control,0.11937918430748952,Dual Control
879,879,"((0, 1, 0), (1, 0, 0))",87717.13527134755,0.8911785722175698,0.23772845151116717,1.3925906777723063,8.000056946244962,Dual Control,0.11937918430748952,Dual Control
880,880,"((0, 0, 1), (0, 0, 1))",141073142.648376,3.1049190052942355,1.0857597160428596,6.0819564765034935,8.810208836929453,Open Loop,0.11937918430748952,Dual Control
881,881,"((0, 1, 0), (1, 0, 0))",458.25735309398186,0.7172750488051953,0.0030897293467588034,0.8551079396790433,8.754205755025101,Dual Control,0.11937918430748952,Dual Control
882,882,"((0, 1, 0), (1, 0, 0))",3.167484247555127,0.9649765258128591,0.4735984546086235,0.01565966717319062,9.781851837685704,Dual Control,0.11937918430748952,Dual Control
883,883,"((0, 1, 0), (1, 0, 0))",4248105.878979713,1.1560924781021067,0.5230266513745454,6.679780402951377,8.194435440083844,Dual Control,0.11937918430748952,Dual Control
884,884,"((0, 1, 0), (0, 0, 1))",2273790.782141958,0.7729928116652041,0.15330214323571267,7.768607345375619,8.840390833783214,Upstream Repression,0.11937918430748952,Dual Control
885,885,"((0, 1, 0), (1, 0, 0))",850978.1705187912,2.5220385781411943,0.3534359311461356,2.122835225902316,9.521627303953194,Dual Control,0.11937918430748952,Dual Control
886,886,"((0, 0, 1), (1, 0, 0))",43235180.30530522,1.7188589632629139,4.297058184112437,7.576051018223897,2.2202436470970657,Downstream Activation,0.11937918430748952,Dual Control
887,887,"((0, 1, 0), (1, 0, 0))",3159.4615739340184,0.6503141777629465,0.10794805127274931,0.5451916200874364,9.039645690238164,Dual Control,0.11937918430748952,Dual Control
888,888,"((0, 1, 0), (1, 0, 0))",34.021024062918094,0.8017801033238434,0.0031907783266502702,0.2337261406830544,7.876962981763352,Dual Control,0.11937918430748952,Dual Control
889,889,"((0, 1, 0), (1, 0, 0))",2369017.097202819,2.263652310100116,0.24810680430830312,4.138286193872091,8.47704526548889,Dual Control,0.11937918430748952,Dual Control
890,890,"((0, 1, 0), (1, 0, 0))",789.3824664864782,0.5699263756946091,0.5693435119553824,0.17870974956357402,8.103332319663952,Dual Control,0.11937918430748952,Dual Control
891,891,"((0, 1, 0), (1, 0, 0))",262461.5658068273,1.0738402880697329,0.4135408559829419,1.7414700815331112,8.356968643627523,Dual Control,0.11937918430748952,Dual Control
892,892,"((0, 0, 1), (0, 0, 1))",1862789.2751492085,0.35672974302515303,2.576536406719844,7.572634387444538,7.2318700135885825,Open Loop,0.11937918430748952,Dual Control
893,893,"((0, 1, 0), (1, 0, 0))",132116.6533777619,1.7376789840530682,0.31219896251122903,1.1575168039192874,9.383260402813816,Dual Control,0.11937918430748952,Dual Control
894,894,"((0, 1, 0), (1, 0, 0))",0.26070838018870685,0.8499866087953861,0.1685603201108708,0.002191826705771227,8.73251700434513,Dual Control,0.11937918430748952,Dual Control
895,895,"((0, 1, 0), (1, 0, 0))",30107.184923389887,0.6696366915988309,4.990454444691339,0.36487541109904326,7.7240706415079075,Dual Control,0.11937918430748952,Dual Control
896,896,"((0, 1, 0), (0, 0, 1))",2262288.4199619903,0.5558915306989849,0.38269791331585035,5.645271455312853,4.069524088969305,Upstream Repression,0.11937918430748952,Dual Control
897,897,"((0, 1, 0), (1, 0, 0))",38866.42214124517,0.5872457827968364,0.725192153541955,0.8271881367894769,7.910732347323793,Dual Control,0.11937918430748952,Dual Control
898,898,"((0, 0, 1), (1, 0, 0))",313409187.4489891,4.627801703548985,2.9018083075613195,1.4244971934715371,1.1093573240992995,Downstream Activation,0.11937918430748952,Dual Control
899,899,"((0, 1, 0), (1, 0, 0))",2257.998852593491,0.940042375661574,0.004239815807688139,1.445132609559947,9.077652694575978,Dual Control,0.11937918430748952,Dual Control
900,900,"((0, 1, 0), (1, 0, 0))",150006.53707498036,1.3718088669862398,0.5460409057215562,1.0167572652321224,7.6226734818668636,Dual Control,0.11937918430748952,Dual Control
901,901,"((0, 1, 0), (1, 0, 0))",5579.583537063412,0.7467768765874889,0.10261597704481916,0.6400035712325498,8.621386651650875,Dual Control,0.11937918430748952,Dual Control
902,902,"((0, 1, 0), (1, 0, 0))",2.959215139513827,0.47414963803870236,0.4285431517656928,0.019575120056307103,8.24757410395943,Dual Control,0.11937918430748952,Dual Control
903,903,"((0, 1, 0), (1, 0, 0))",9288.183650535388,1.2707187862110434,0.30224701362815015,0.41558416623101074,8.437391251367231,Dual Control,0.11937918430748952,Dual Control
904,904,"((0, 1, 0), (1, 0, 0))",26.78044239069686,1.0559271462942634,0.0039012675133976993,0.17344827495670828,8.106496767494356,Dual Control,0.11937918430748952,Dual Control
905,905,"((0, 0, 1), (0, 0, 1))",311553413.3574819,4.6140680399230725,3.2391635781487773,4.833810657270344,5.20085472081079,Open Loop,0.11937918430748952,Dual Control
906,906,"((0, 1, 0), (1, 0, 0))",144173.70966254585,2.0953576401537783,0.20023496268080654,1.2382614197395265,8.819562185652611,Dual Control,0.11937918430748952,Dual Control
907,907,"((0, 1, 0), (1, 0, 0))",305408.5288760201,0.7662210556681115,0.6722090174172649,1.8563618382965483,7.838934908471022,Dual Control,0.11937918430748952,Dual Control
908,908,"((0, 1, 0), (0, 0, 1))",74290.2695472458,0.0715998318736526,0.5290489115777999,8.876083378737494,2.615980071645963,Upstream Repression,0.11937918430748952,Dual Control
909,909,"((0, 1, 0), (1, 0, 0))",49309.56751204594,0.5938502756305142,0.810791755315769,0.8582687500343268,7.584476283631058,Dual Control,0.11937918430748952,Dual Control
910,910,"((0, 0, 1), (1, 0, 0))",331690386.72096705,4.760921260665917,1.2703833307648698,5.307392822820985,8.739977187574304,Downstream Activation,0.11937918430748952,Dual Control
911,911,"((0, 1, 0), (1, 0, 0))",56836.741705897875,1.5304296570790734,0.9559420494021396,0.5598285380219618,8.566042180869282,Dual Control,0.11937918430748952,Dual Control
912,912,"((0, 1, 0), (1, 0, 0))",78244.2160069998,0.4464027618577133,0.57554278068458,1.6114516347819914,9.700105678089017,Dual Control,0.11937918430748952,Dual Control
913,913,"((0, 1, 0), (1, 0, 0))",1855360.5814127168,0.879215017714409,0.35825749576267,6.1981045250401605,9.337626402936163,Dual Control,0.11937918430748952,Dual Control
914,914,"((0, 1, 0), (1, 0, 0))",2896.5618636850895,1.2092008579718372,0.15933488091723066,0.2983315870599138,7.345509041984158,Dual Control,0.11937918430748952,Dual Control
915,915,"((0, 1, 0), (1, 0, 0))",1064844.0290832613,0.36801642854932887,0.4529074000154426,9.051216592720463,7.4764628455521915,Dual Control,0.11937918430748952,Dual Control
916,916,"((0, 0, 1), (0, 0, 1))",61051186.57920598,2.042543086907548,1.6764507853472066,4.222695608596092,4.853107454668049,Open Loop,0.11937918430748952,Dual Control
917,917,"((0, 1, 0), (1, 0, 0))",3.417146442793409,0.4982876769719912,0.2831628076863835,0.023716819088750018,8.006412002013967,Dual Control,0.11937918430748952,Dual Control
918,918,"((0, 1, 0), (1, 0, 0))",5126.151180134806,0.26722666945926243,0.10115854889555437,1.037240346740924,8.273337080904726,Dual Control,0.11937918430748952,Dual Control
919,919,"((0, 1, 0), (1, 0, 0))",0.6463114395055072,0.6899859679750664,0.7515129827014025,0.003157385017917652,7.844548965087772,Dual Control,0.11937918430748952,Dual Control
920,920,"((0, 1, 0), (0, 0, 1))",1262369.5707917283,4.382463068286764,4.448295085215394,0.09268219505720676,5.934553775717671,Upstream Repression,0.11937918430748952,Dual Control
921,921,"((0, 1, 0), (1, 0, 0))",344212.5148281606,0.595620765571655,0.890394121773962,2.300742814706455,9.190834831975543,Dual Control,0.11937918430748952,Dual Control
922,922,"((0, 0, 1), (1, 0, 0))",201178091.37115186,3.7078551703939224,3.3709139289042285,4.923795230992959,2.9485779572206043,Downstream Activation,0.11937918430748952,Dual Control
923,923,"((0, 1, 0), (1, 0, 0))",18976.583825647616,0.949429276438108,0.5060103820034089,0.5215204647328285,7.698739867150813,Dual Control,0.11937918430748952,Dual Control
924,924,"((0, 1, 0), (1, 0, 0))",10692.738737314276,0.38022677859251225,0.6312988979434827,0.6703584805838636,8.871492949512879,Dual Control,0.11937918430748952,Dual Control
925,925,"((0, 1, 0), (1, 0, 0))",58.85355640417351,1.631582779252284,0.001168157721310199,0.3128417057329222,7.355832855881594,Dual Control,0.11937918430748952,Dual Control
926,926,"((0, 1, 0), (1, 0, 0))",92730.76348275604,0.2329490711674082,0.4120373418794192,2.742610147041338,8.191628093796302,Dual Control,0.11937918430748952,Dual Control
927,927,"((0, 1, 0), (1, 0, 0))",3116.9660213550014,0.49510196282395963,0.0017421380713204732,4.654386143650595,8.573851966929862,Dual Control,0.11937918430748952,Dual Control
928,928,"((0, 0, 1), (0, 0, 1))",29242169.358046323,1.4136017856113228,4.884646713350068,2.5267420702865775,9.136730098339807,Open Loop,0.11937918430748952,Dual Control
929,929,"((0, 1, 0), (1, 0, 0))",52458.21847387336,0.7956518539617433,0.21372990841120054,1.2543163534819401,8.404464552725939,Dual Control,0.11937918430748952,Dual Control
930,930,"((0, 1, 0), (1, 0, 0))",2789.657039195446,1.016371590922738,1.2238377003644865,0.18711491697065774,8.982501235332446,Dual Control,0.11937918430748952,Dual Control
931,931,"((0, 1, 0), (1, 0, 0))",2427.213516742906,0.11038776841780809,0.31832141354326016,0.8169328565132764,8.04745736826424,Dual Control,0.11937918430748952,Dual Control
932,932,"((0, 1, 0), (0, 0, 1))",43795944.81446942,1.8752743265500413,4.045158941762923,6.181575922920384,5.375839534910634,Upstream Repression,0.11937918430748952,Dual Control
933,933,"((0, 1, 0), (1, 0, 0))",35.833408817103184,2.889884078459655,1.5186005815275196,0.015083739797719263,7.603681010645009,Dual Control,0.11937918430748952,Dual Control
934,934,"((0, 0, 1), (1, 0, 0))",123608292.95939738,2.906362735782655,4.697831738722886,8.083252112805154,9.019722205052112,Downstream Activation,0.11937918430748952,Dual Control
935,935,"((0, 1, 0), (1, 0, 0))",150177.99847612728,0.6408309447966692,0.9952331118258989,1.450571189165801,9.529210359005567,Dual Control,0.11937918430748952,Dual Control
936,936,"((0, 1, 0), (1, 0, 0))",357595.28159047506,0.40030262716299336,0.6402791288116335,3.08388103446972,7.237248971642681,Dual Control,0.11937918430748952,Dual Control
937,937,"((0, 1, 0), (1, 0, 0))",811.6454119697435,0.3330724698742812,0.12895039166860173,0.4341715339440848,9.94588262985997,Dual Control,0.11937918430748952,Dual Control
938,938,"((0, 1, 0), (1, 0, 0))",229818.9416357329,0.2019931895512019,0.778940232775854,1.9899115729084014,1.7337349905067692,Dual Control,0.11937918430748952,Dual Control
939,939,"((0, 1, 0), (1, 0, 0))",27735.892866764472,0.5237286341961743,0.25525616337512147,1.0650865192530812,7.757945164898881,Dual Control,0.11937918430748952,Dual Control
940,940,"((0, 0, 1), (0, 0, 1))",76295232.6063659,2.2833638247754253,4.042350455523605,8.6410718601182,2.4755297669301557,Open Loop,0.11937918430748952,Dual Control
941,941,"((0, 1, 0), (1, 0, 0))",11556283.924093122,1.8871539791906977,0.5063328236495258,8.264166100248314,7.48413635246181,Dual Control,0.11937918430748952,Dual Control
942,942,"((0, 1, 0), (1, 0, 0))",21105.179898226186,0.7251030768920095,0.0054344660877924085,5.1880320809200615,8.008949806384937,Dual Control,0.11937918430748952,Dual Control
943,943,"((0, 1, 0), (1, 0, 0))",91122.4487235044,2.353205608092681,0.35909097511424154,0.7472441549810973,8.309787594321097,Dual Control,0.11937918430748952,Dual Control
944,944,"((0, 1, 0), (0, 0, 1))",46447158.18945412,2.287569634064061,4.6961187708447465,3.044971515709677,8.42384701278049,Upstream Repression,0.11937918430748952,Dual Control
945,945,"((0, 1, 0), (1, 0, 0))",14787.02434944786,4.719092676307912,0.5859939252384685,0.2123552228962827,8.666658291241616,Dual Control,0.11937918430748952,Dual Control
946,946,"((0, 0, 1), (1, 0, 0))",285142262.384823,4.414170422208831,2.309242595217068,6.547245121186395,7.477041524178957,Downstream Activation,0.11937918430748952,Dual Control
947,947,"((0, 1, 0), (1, 0, 0))",120265.06859776218,2.783671941674178,1.0864437103450513,0.5122679580620252,7.821531796129976,Dual Control,0.11937918430748952,Dual Control
948,948,"((0, 1, 0), (1, 0, 0))",32118.246800141467,1.1034584918490957,0.12577846206635512,0.9347776795974383,7.074707200860306,Dual Control,0.11937918430748952,Dual Control
949,949,"((0, 1, 0), (1, 0, 0))",138063.4669919963,0.10596487263918841,0.9079906355342258,5.788734831363559,2.9460460222048646,Dual Control,0.11937918430748952,Dual Control
950,950,"((0, 1, 0), (1, 0, 0))",17094.72358503623,2.593433356187777,0.4464327289256162,0.34211028160498097,9.051458378491157,Dual Control,0.11937918430748952,Dual Control
951,951,"((0, 1, 0), (1, 0, 0))",499557.2603817725,3.15916067753302,0.7066548507407544,0.6579965880316784,3.376292166329688,Dual Control,0.11937918430748952,Dual Control
952,952,"((0, 0, 1), (0, 0, 1))",165873263.48486784,3.3667559784645227,3.070568225164035,1.9519440304218096,6.525232286115862,Open Loop,0.11937918430748952,Dual Control
953,953,"((0, 1, 0), (1, 0, 0))",948541.3476719079,0.8710246713256449,0.23252234794114707,4.496723026589641,7.40376010752255,Dual Control,0.11937918430748952,Dual Control
954,954,"((0, 1, 0), (1, 0, 0))",86443.04896081422,0.3050887502285095,0.10813715973517374,3.6936896040685974,8.784398476976577,Dual Control,0.11937918430748952,Dual Control
955,955,"((0, 1, 0), (1, 0, 0))",4.767435249995394,2.195345198981183,0.33553999247668853,0.014620270935044977,9.980748557737662,Dual Control,0.11937918430748952,Dual Control
956,956,"((0, 1, 0), (0, 0, 1))",166413852.1134692,4.043054564078379,2.869577070331887,9.05859629009776,4.669092433798827,Upstream Repression,0.11937918430748952,Dual Control
957,957,"((0, 1, 0), (1, 0, 0))",466801.25069032406,1.4189340430757489,0.5264116294758696,1.6353786726650177,7.150772307267257,Dual Control,0.11937918430748952,Dual Control
958,958,"((0, 1, 0), (1, 0, 0))",21787.668111001032,0.22069339655601874,0.8475653459739221,1.1777235441729217,9.403628693121137,Dual Control,0.11937918430748952,Dual Control
959,959,"((0, 0, 1), (1, 0, 0))",145.834887920947,0.0030674517442457194,2.614678842738134,5.739938458367066,4.774217180539745,Downstream Activation,0.11937918430748952,Dual Control
960,960,"((0, 1, 0), (1, 0, 0))",21.20593503816549,0.002918030731213772,1.2961911333881244,0.20225817385397857,2.366676974802928,Dual Control,0.11937918430748952,Dual Control
961,961,"((0, 1, 0), (1, 0, 0))",59511.78315392282,4.573312274155969,0.23535423351130377,0.5194279963144824,8.484424986393977,Dual Control,0.11937918430748952,Dual Control
962,962,"((0, 1, 0), (1, 0, 0))",65735.75064282976,0.45988797790982305,0.4106440259672109,1.421769897577717,7.599593044306404,Dual Control,0.11937918430748952,Dual Control
963,963,"((0, 1, 0), (1, 0, 0))",0.5914490240322152,3.9802613530225184,0.6684672968500052,0.0013446778093191805,8.168891981597486,Dual Control,0.11937918430748952,Dual Control
964,964,"((0, 0, 1), (0, 0, 1))",113951033.08588319,2.7905460851866843,0.20451851568525958,7.080503472837283,9.70880546496956,Open Loop,0.11937918430748952,Dual Control
965,965,"((0, 1, 0), (1, 0, 0))",0.1384393659389477,0.6013412551147352,0.007139350977759917,6.672433531322054e-05,7.922719346904708,Dual Control,0.11937918430748952,Dual Control
966,966,"((0, 1, 0), (1, 0, 0))",11849.597307185943,0.9901358534560563,0.06992120972921056,0.804385432790975,7.319725570707725,Dual Control,0.11937918430748952,Dual Control
967,967,"((0, 1, 0), (1, 0, 0))",0.14144354459305936,1.1816031257705317,0.0041157241960161906,0.010184202298617641,6.940691325244122,Dual Control,0.11937918430748952,Dual Control
968,968,"((0, 1, 0), (1, 0, 0))",1558.973748685951,1.3127714368294021,0.02499766911548301,0.4093350837067928,6.971950587355219,Dual Control,0.11937918430748952,Dual Control
969,969,"((0, 1, 0), (0, 0, 1))",21685143.84427041,3.787365352769949,1.6759517849500578,1.8945224205625175,7.950035432853872,Upstream Repression,0.11937918430748952,Dual Control
970,970,"((0, 1, 0), (1, 0, 0))",3687.7090371445997,1.2094891260477023,0.010460430095728317,0.9675288246309739,7.887102417095881,Dual Control,0.11937918430748952,Dual Control
971,971,"((0, 0, 1), (1, 0, 0))",67403006.22370027,2.1461774237448616,4.47854908427593,2.506564416906236,5.918838060691554,Downstream Activation,0.11937918430748952,Dual Control
972,972,"((0, 1, 0), (1, 0, 0))",0.2756693911761613,1.4542222225677774,0.013907035184728201,0.011899542504961677,7.580902925906396,Dual Control,0.11937918430748952,Dual Control
973,973,"((0, 1, 0), (1, 0, 0))",730.9838238670346,1.1683798800166971,0.1040290830940019,0.1941592373862182,7.154475092531104,Dual Control,0.11937918430748952,Dual Control
974,974,"((0, 1, 0), (1, 0, 0))",192035.61827444777,1.5523344924611808,0.13206807792105302,1.7779251782514058,7.324732476558319,Dual Control,0.11937918430748952,Dual Control
975,975,"((0, 1, 0), (1, 0, 0))",0.18251702197053865,1.1015148940525097,0.019272986403385036,0.004919888156611316,7.727718948575623,Dual Control,0.11937918430748952,Dual Control
976,976,"((0, 1, 0), (1, 0, 0))",34978.921378803185,1.2449648508518556,0.2637942257754063,0.6974329094417328,7.056000799214067,Dual Control,0.11937918430748952,Dual Control
977,977,"((0, 0, 1), (0, 0, 1))",190428458.64438325,3.6073621550084116,4.646049224005654,4.443947234584769,1.3070925257121861,Open Loop,0.11937918430748952,Dual Control
978,978,"((0, 1, 0), (1, 0, 0))",115496.04700372745,1.7695437599712873,4.510386971349011,0.3717638379399318,6.891366085391989,Dual Control,0.11937918430748952,Dual Control
979,979,"((0, 1, 0), (1, 0, 0))",124329.23312607447,1.4646718021861083,0.21386687018438413,1.252009774917512,7.494460549600975,Dual Control,0.11937918430748952,Dual Control
980,980,"((0, 1, 0), (1, 0, 0))",489080.82040142774,1.1510593297936675,4.685558580319306,0.9375991779763696,7.705954526779485,Dual Control,0.11937918430748952,Dual Control
981,981,"((0, 1, 0), (0, 0, 1))",41296031.53159879,2.023261593675634,3.8467155897049228,4.031393711381384,3.4529379325370324,Upstream Repression,0.11937918430748952,Dual Control
982,982,"((0, 1, 0), (1, 0, 0))",26318.913860658384,1.6610302688089353,0.2168965263526268,0.5758533502277952,7.208492429512644,Dual Control,0.11937918430748952,Dual Control
983,983,"((0, 1, 0), (1, 0, 0))",184832.7334201367,1.050099855329961,0.14805139445986415,2.158134288015837,8.01618438032857,Dual Control,0.11937918430748952,Dual Control
984,984,"((0, 0, 1), (1, 0, 0))",36347005.30749253,1.5760544976557287,1.749325500270095,0.31461404667808424,9.521186557651664,Downstream Activation,0.11937918430748952,Dual Control
985,985,"((0, 1, 0), (1, 0, 0))",30777.19763876698,1.3777656633643012,0.012458949815897853,2.4068003249416607,6.84055648292535,Dual Control,0.11937918430748952,Dual Control
986,986,"((0, 1, 0), (1, 0, 0))",72.05451778857314,1.3195594921557532,0.00786392976316782,0.17291541679207956,7.422196388516465,Dual Control,0.11937918430748952,Dual Control
