,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
1669,"((0, 1, 0), (1, 0, 0))",0.11836751007647779,3.5454212679356103,0.0028349302193071534,0.009708838484851464,9.363694703013163,Dual Control,0.1010630428030482,Dual Control
1670,"((0, 1, 0), (1, 0, 0))",93069.6252934345,3.974621162672226,0.17272554977524263,0.8192730603676084,9.795165603919488,Dual Control,0.1010630428030482,Dual Control
1671,"((0, 1, 0), (1, 0, 0))",0.687452481535052,3.910831729727875,0.28995083916798164,0.003580867793361909,9.45448433188013,Dual Control,0.1010630428030482,Dual Control
1672,"((0, 1, 0), (1, 0, 0))",850.6504715604483,3.825618872165138,0.0026082825266024565,0.5731627807586033,9.645248799655764,Dual Control,0.1010630428030482,Dual Control
1673,"((0, 1, 0), (1, 0, 0))",4970.534544439215,4.067709740722991,0.4263851381770466,0.17470379951174925,9.849316985044219,Dual Control,0.1010630428030482,Dual Control
1674,"((0, 1, 0), (1, 0, 0))",155198.25359886803,3.576257330324667,0.16945684457550794,1.0750179782997782,9.510685521909847,Dual Control,0.1010630428030482,Dual Control
1675,"((0, 0, 1), (0, 0, 1))",2832716.104040827,0.4399053547426206,3.553071471400108,1.6076580900645578,6.425950514728736,No Control,0.1010630428030482,Dual Control
1676,"((0, 1, 0), (1, 0, 0))",26813.683122485356,3.670782017621815,0.3620480695477456,0.3927262419717552,9.978186331479693,Dual Control,0.1010630428030482,Dual Control
1677,"((0, 1, 0), (1, 0, 0))",51257.41543058637,3.7704486821277734,0.11323433903333928,0.7653535375639936,9.993131327787234,Dual Control,0.1010630428030482,Dual Control
1678,"((0, 1, 0), (1, 0, 0))",5304.494292729605,3.5937727668050097,0.5043913176318142,0.17438232510456506,9.265375413179157,Dual Control,0.1010630428030482,Dual Control
1679,"((0, 1, 0), (0, 0, 1))",14527794.10886786,3.8170241378226475,0.45300674309305045,3.9767361269952106,3.827446426120332,Upstream Repression,0.1010630428030482,Dual Control
1680,"((0, 1, 0), (1, 0, 0))",40016.85697719323,3.4497640868720723,0.20758701162817322,0.5575437716566767,9.337426484034003,Dual Control,0.1010630428030482,Dual Control
1681,"((0, 1, 0), (1, 0, 0))",0.34016868658076543,3.3120714809989664,0.007610129384970802,0.014910234771138755,9.689760698362836,Dual Control,0.1010630428030482,Dual Control
1682,"((0, 0, 1), (1, 0, 0))",287110.9222945541,0.14011924126033648,2.680904724888309,2.2811057441224807,7.02696347176728,Downstream Activation,0.1010630428030482,Dual Control
1683,"((0, 1, 0), (1, 0, 0))",18811.694354657277,3.550674055254281,0.2524048626702401,0.388448960134018,9.988967446907564,Dual Control,0.1010630428030482,Dual Control
1684,"((0, 1, 0), (1, 0, 0))",0.3294369071495235,3.6951563201992643,0.09955554628274542,0.0034097945051190333,9.608459673283148,Dual Control,0.1010630428030482,Dual Control
1685,"((0, 1, 0), (1, 0, 0))",14640.162249571586,3.8777391368294323,0.0028837256445165393,3.294388595829139,9.175469897903145,Dual Control,0.1010630428030482,Dual Control
1686,"((0, 1, 0), (1, 0, 0))",491539.0207128712,3.401719588262359,0.606643745639945,1.1742741301195854,9.81294929955328,Dual Control,0.1010630428030482,Dual Control
1687,"((0, 1, 0), (1, 0, 0))",214045.5661321102,3.238704581021271,0.38368429140184357,0.9634060098448647,9.450063877058755,Dual Control,0.1010630428030482,Dual Control
1688,"((0, 1, 0), (1, 0, 0))",340.4911055530752,3.5310520891333654,0.0054513638534576265,0.2777402508906088,9.980201277794867,Dual Control,0.1010630428030482,Dual Control
1689,"((0, 1, 0), (1, 0, 0))",0.11670055980019461,3.405199206357066,0.00026569215545472157,0.006291927377813315,9.066277014574297,Dual Control,0.1010630428030482,Dual Control
1690,"((0, 1, 0), (1, 0, 0))",18037231.5812578,3.8721315237860847,0.2890627108841713,9.173260494348414,8.896147109131054,Dual Control,0.1010630428030482,Dual Control
1691,"((0, 0, 1), (0, 0, 1))",14909971.05674915,1.009408913816494,2.732077305742933,0.0009837188283130516,1.2391720403692723,No Control,0.1010630428030482,Dual Control
1692,"((0, 1, 0), (1, 0, 0))",32242.048989578616,3.6175005378078087,0.09628631118902255,0.6415384870497949,9.038902777948582,Dual Control,0.1010630428030482,Dual Control
1693,"((0, 1, 0), (1, 0, 0))",2950.6770938455065,3.7119520591218835,0.17626675385034882,0.18513401565242413,8.908472769999856,Dual Control,0.1010630428030482,Dual Control
1694,"((0, 1, 0), (0, 0, 1))",7516248.679601564,0.7312858150030999,4.348140469124651,5.560861601956384,5.598840341420069,Upstream Repression,0.1010630428030482,Dual Control
1695,"((0, 1, 0), (1, 0, 0))",74565.59218959992,3.8220992256999877,0.5165576309574492,0.48570530959013003,8.724315980370124,Dual Control,0.1010630428030482,Dual Control
1696,"((0, 1, 0), (1, 0, 0))",221239.241231343,3.4720492356736212,0.4300597363548761,0.8812355543574276,9.001308003560455,Dual Control,0.1010630428030482,Dual Control
1697,"((0, 0, 1), (1, 0, 0))",171366265.62508693,3.4220658952311243,2.2112362365056266,0.9393037076354318,6.3380061880209375,Downstream Activation,0.1010630428030482,Dual Control
1698,"((0, 1, 0), (1, 0, 0))",6043889.283874814,3.3469411264350883,0.27243811648150024,5.4041817924069875,9.1740289406841,Dual Control,0.1010630428030482,Dual Control
1699,"((0, 1, 0), (1, 0, 0))",65873.51975534164,3.6147937939759616,0.15732740366692255,0.7068304841550771,8.472395039752804,Dual Control,0.1010630428030482,Dual Control
1700,"((0, 1, 0), (1, 0, 0))",0.24289209746511917,3.752830854261876,0.34994732629446723,0.00041409082679294464,8.845206190070563,Dual Control,0.1010630428030482,Dual Control
1701,"((0, 1, 0), (1, 0, 0))",0.2534217728603612,4.011867128186918,0.0919193565695498,0.0019463958931341032,9.222577688015807,Dual Control,0.1010630428030482,Dual Control
1702,"((0, 1, 0), (1, 0, 0))",1292.6049026563787,3.432307913915368,0.0005012973384609922,5.030956618222521,8.686659938064906,Dual Control,0.1010630428030482,Dual Control
1703,"((0, 1, 0), (1, 0, 0))",1.1198563209052361,3.157678853712264,0.6381969942571043,0.003779957046063806,9.333697048030256,Dual Control,0.1010630428030482,Dual Control
1704,"((0, 1, 0), (1, 0, 0))",271.5242206140196,3.4747340914872087,0.002851753216311252,0.31732616996104934,9.029857090365594,Dual Control,0.1010630428030482,Dual Control
1705,"((0, 0, 1), (0, 0, 1))",294627689.1125068,4.487019162628567,4.971425017786579,7.581554282417902,7.527291866959116,No Control,0.1010630428030482,Dual Control
1706,"((0, 1, 0), (1, 0, 0))",292671.39513227297,3.287138939847157,0.23081010570389363,1.2371655293774555,8.316756239683944,Dual Control,0.1010630428030482,Dual Control
1707,"((0, 1, 0), (1, 0, 0))",59104.84195809058,3.6771865607095156,0.46407566533503575,0.4688545240432605,8.832367199240212,Dual Control,0.1010630428030482,Dual Control
1708,"((0, 1, 0), (1, 0, 0))",2387889.1501858155,3.333433835212441,0.09038117309539632,5.863130897306075,8.564281852967833,Dual Control,0.1010630428030482,Dual Control
1709,"((0, 1, 0), (0, 0, 1))",3916020.1121697393,0.5574978733426481,0.8378887979825764,8.671819449338702,1.5864168432167776,Upstream Repression,0.1010630428030482,Dual Control
1710,"((0, 1, 0), (1, 0, 0))",140470.70795533183,4.078390040163048,0.3137170504233945,0.7548671671032324,9.227245421343994,Dual Control,0.1010630428030482,Dual Control
1711,"((0, 1, 0), (1, 0, 0))",7835.727344749048,4.29792289544936,0.17825641333979622,0.2670500035864659,9.509340639008267,Dual Control,0.1010630428030482,Dual Control
1712,"((0, 0, 1), (1, 0, 0))",68499457.06919804,2.163601873615536,4.72261268443876,0.005705744550238201,6.102336726989023,Downstream Activation,0.1010630428030482,Dual Control
1713,"((0, 1, 0), (1, 0, 0))",5547.0443934823015,3.5387170859655845,0.3862261821019839,0.19293125394042193,9.094739315114564,Dual Control,0.1010630428030482,Dual Control
1714,"((0, 1, 0), (1, 0, 0))",182146.9436100672,3.130607142533538,0.2339699320665896,1.022605812381959,8.365154563739337,Dual Control,0.1010630428030482,Dual Control
1715,"((0, 1, 0), (1, 0, 0))",3.256000656921416,3.2633728349066793,0.5618785806695694,0.007780828168039821,9.372153056328768,Dual Control,0.1010630428030482,Dual Control
1716,"((0, 1, 0), (1, 0, 0))",27433.969174343023,2.9054427395049416,0.10635838822630915,0.6322829898895079,8.73862736979076,Dual Control,0.1010630428030482,Dual Control
1717,"((0, 1, 0), (1, 0, 0))",1.3184210763742383,3.0299816190645017,0.7089282561102954,0.003976414740979754,8.984378798435502,Dual Control,0.1010630428030482,Dual Control
1718,"((0, 1, 0), (1, 0, 0))",164.40080966018257,3.3926388695990863,0.0013868087562422212,0.3673352360423924,9.552682074352347,Dual Control,0.1010630428030482,Dual Control
